image,xmin,ymin,xmax,ymax
ISIC_0059236,0.11723163,0.111055434,1.0108664,0.94881606
ISIC_0059239,0.38920328,0.38221854,0.63624746,0.6504926
ISIC_0059240,0.3808404,0.35918257,0.686976,0.66293514
ISIC_0059241,0.13687657,0.08720063,0.8633114,0.80824584
ISIC_0059242,0.35822392,0.32223943,0.6238562,0.58251476
ISIC_0059243,0.2917623,0.27593777,0.67739743,0.79771054
ISIC_0059245,0.08795553,0.2217279,0.70813024,0.890754
ISIC_0059246,0.26939932,0.2644676,0.7410886,0.7731678
ISIC_0059248,0.036604356,0.020955177,0.9731093,0.9914514
ISIC_0059250,0.0733455,0.08268688,0.8950451,0.9036152
ISIC_0059252,0.339426,0.35848942,0.6867598,0.6704711
ISIC_0059253,0.26116705,0.37550282,0.71333957,0.78406596
ISIC_0059254,0.05835995,0.062341858,0.8566592,0.88949597
ISIC_0059255,0.29729632,0.22020769,0.9919158,0.844328
ISIC_0059257,0.1207899,0.03929233,0.85291946,0.9174921
ISIC_0059260,0.40601155,0.4466128,0.92822075,0.70913386
ISIC_0059264,0.11489991,0.044471543,0.8659553,0.95896333
ISIC_0059265,0.4181254,0.35993785,0.6842308,0.6380609
ISIC_0059266,0.5179189,0.17745802,0.7347515,0.40601158
ISIC_0059267,0.21010824,0.0835909,0.91880906,0.92657924
ISIC_0059268,0.041973982,0.052588124,0.96467125,0.97643304
ISIC_0059270,0.04600506,0.050698142,0.92217773,0.91123664
ISIC_0059273,0.06696784,0.0845257,0.9667559,0.8965469
ISIC_0059274,0.08366847,0.09361054,0.95239514,0.8685966
ISIC_0059275,0.043918822,0.064367056,0.90132993,0.95561194
ISIC_0059276,0.1875511,0.05697695,0.8860813,0.8642996
ISIC_0059277,0.19092427,0.25127336,0.77545744,0.7962903
ISIC_0059278,0.20320491,0.124463074,0.88416696,0.8366934
ISIC_0059281,0.10111473,0.051166803,0.9718656,0.949118
ISIC_0059285,0.03592787,0.11944115,0.88581306,0.99084085
ISIC_0059287,0.19173191,0.42505208,0.60374653,0.7229925
ISIC_0059289,0.23177977,0.16507594,0.91607267,0.90324163
ISIC_0059291,0.06279034,0.0465268,0.9384951,0.9489129
ISIC_0059292,0.23792961,0.219303,0.79708076,0.6732127
ISIC_0059294,0.26214805,0.29177088,0.7105254,0.7051488
ISIC_0059295,0.093282156,0.07441996,0.89502406,0.9332167
ISIC_0059298,0.15358403,0.1429066,0.9233227,0.82254446
ISIC_0059299,0.15915135,0.20328572,0.9374714,0.90104973
ISIC_0059300,0.033072323,0.043095805,0.98201954,0.94959074
ISIC_0059301,0.056692023,0.10023192,0.9448808,0.96100676
ISIC_0059303,0.06330902,0.302811,0.9448509,0.7299011
ISIC_0059306,0.47597274,0.30374375,0.5917395,0.43191236
ISIC_0059307,0.29458937,0.25541303,0.807078,0.71617097
ISIC_0059308,0.15106504,0.058414795,0.8581487,0.9479186
ISIC_0059312,0.23950386,0.34200928,0.868308,0.87718904
ISIC_0059313,0.094726816,0.065365866,0.88649327,0.87054366
ISIC_0059314,0.042244494,0.25865123,0.96797055,0.8044903
ISIC_0059317,0.22384481,0.28296027,0.7719986,0.799929
ISIC_0059318,0.35986382,0.3095077,0.76834106,0.8056238
ISIC_0059320,0.03728169,0.029388446,0.96018374,0.9592676
ISIC_0059321,0.42095217,0.3599696,0.6342051,0.59134746
ISIC_0059322,0.32851362,0.25529426,0.8059176,0.7169304
ISIC_0059323,0.35500503,0.286939,0.79747367,0.69428873
ISIC_0059324,0.1491462,0.16393891,0.76516634,0.90245616
ISIC_0059326,0.042803813,0.19726394,0.9752325,0.8915953
ISIC_0059327,0.035104953,0.030663768,0.9649545,0.9702663
ISIC_0059329,0.21841791,0.21310547,0.7386695,0.8269049
ISIC_0059330,0.042613026,0.04342992,0.69986707,0.96604365
ISIC_0059333,0.05975771,0.051561918,0.89514905,0.83068347
ISIC_0059334,0.13436064,0.13089293,0.80729806,0.81739765
ISIC_0059336,0.04263091,0.06240645,0.93492955,0.94048154
ISIC_0059341,0.22121766,0.17998086,0.89096665,0.95842266
ISIC_0059342,0.06754654,0.050393205,0.9489314,0.91942817
ISIC_0059343,0.35086536,0.38231215,0.65549076,0.68409926
ISIC_0059346,0.2290869,0.10442922,0.98902225,0.7595192
ISIC_0059349,0.040139746,0.1203048,0.94132423,0.87188405
ISIC_0059350,0.3619576,0.45187268,0.6488023,0.6663334
ISIC_0059352,0.16981705,0.25486735,0.6955247,0.82958305
ISIC_0059353,0.10364308,0.3592539,0.79172426,0.791098
ISIC_0059354,0.3107314,0.37120095,0.6643535,0.68571484
ISIC_0059357,0.22480874,0.21832787,0.80545825,0.8685844
ISIC_0059358,0.04662374,0.086149275,0.9635789,0.8341735
ISIC_0059360,0.14489307,0.19025443,0.76166373,0.81322896
ISIC_0059361,0.24651952,0.2994052,0.7005684,0.74199253
ISIC_0059362,0.0447842,0.20481233,0.92084974,1.0438963
ISIC_0059363,0.2978481,0.3680871,0.7693205,0.7325591
ISIC_0059364,0.1551361,0.24312173,0.7488818,0.8273397
ISIC_0059365,0.09754465,0.0401441,0.7580332,0.96016914
ISIC_0059366,0.032238405,0.031282708,0.9737896,0.95104647
ISIC_0059367,0.20418036,0.30685666,0.73830515,0.8605366
ISIC_0059368,0.1797254,0.15872972,0.80506676,0.8063046
ISIC_0059370,0.16889949,0.25244722,0.9128337,0.75443363
ISIC_0059372,0.037867617,0.045543827,0.9647462,0.9489989
ISIC_0059373,0.25968382,0.28352785,0.7435128,0.69460785
ISIC_0059374,0.3572,0.31112492,0.72836894,0.68413174
ISIC_0059376,0.37189156,0.3305936,0.60539496,0.60601884
ISIC_0059378,0.06246798,0.026215065,0.8357549,0.96471167
ISIC_0059379,0.035218976,0.04906287,0.9072005,0.91870815
ISIC_0059380,0.3569357,0.43141094,0.5852691,0.5946373
ISIC_0059381,0.19151302,0.045937113,1.0064939,0.92015797
ISIC_0059382,0.04251148,0.044041462,0.95967454,0.91388524
ISIC_0059383,0.042564105,0.037081987,0.92878455,0.9418576
ISIC_0059384,0.3247647,0.3948402,0.64027643,0.68710285
ISIC_0059385,0.14903963,0.18352751,0.7768343,0.92085636
ISIC_0059386,0.15202013,0.19807325,0.9488646,0.9477045
ISIC_0059387,0.09805291,0.045693956,0.89072645,0.97610873
ISIC_0059388,0.155805,0.18819563,0.6758922,0.75251025
ISIC_0059390,0.11588984,0.2238843,0.71141076,0.89568985
ISIC_0059392,0.09611734,0.08032659,0.9672924,0.93416715
ISIC_0059393,0.1134552,0.07833086,0.87654763,0.94740427
ISIC_0059394,0.17951329,0.06272753,0.76588196,0.9048148
ISIC_0059395,0.13236044,0.19320881,0.87878555,0.94290084
ISIC_0059396,0.14269917,0.114461504,0.87121093,0.822132
ISIC_0059397,0.24959913,0.25510404,0.67321825,0.7061848
ISIC_0059399,0.18930766,0.056354146,0.888397,0.9076114
ISIC_0059400,0.072114855,0.14685124,0.8189628,0.9805706
ISIC_0059402,0.3263236,0.22775193,0.59743947,0.57483006
ISIC_0059403,0.11645039,0.16824022,0.88221246,0.8738991
ISIC_0059404,0.35627696,0.25052258,0.7109281,0.5784162
ISIC_0059405,0.11839896,0.30503997,0.8306405,0.9279283
ISIC_0059407,0.26796827,0.45585242,0.6475025,0.8600675
ISIC_0059408,0.0752412,0.0321981,0.981395,0.8353857
ISIC_0059411,0.027932888,0.026515052,0.9782399,0.96120566
ISIC_0059412,0.02833202,0.022482734,0.97088593,0.9694205
ISIC_0059416,0.23967205,0.20839937,0.7939592,0.760798
ISIC_0059418,0.2715349,0.2898752,0.7537677,0.63659525
ISIC_0059419,0.14696787,0.084674835,0.9327944,0.83804077
ISIC_0059420,0.098621465,0.042135302,0.8062454,0.93925714
ISIC_0059421,0.13154875,0.32455388,0.7530909,0.73380816
ISIC_0059423,0.35537606,0.332687,0.64296544,0.622436
ISIC_0059424,0.03201317,0.021717057,0.9835436,0.97703713
ISIC_0059426,0.34746987,0.31964293,0.79050434,0.8767451
ISIC_0059427,0.14674282,0.21719168,0.85703975,0.9028185
ISIC_0059429,0.36208263,0.42741925,0.624951,0.652517
ISIC_0059432,0.14241032,0.3699348,0.78759044,0.8788372
ISIC_0059433,0.030086601,0.028124774,0.9557101,0.9901097
ISIC_0059434,0.18623991,0.26504362,0.74524486,0.7371483
ISIC_0059435,0.047250908,0.2414219,0.9177202,0.86779386
ISIC_0059436,0.045583744,0.16233924,0.82280225,0.7895427
ISIC_0059437,0.29201815,0.45786333,0.60037565,0.7561679
ISIC_0059438,0.28376684,0.38179293,0.5900083,0.69863
ISIC_0059439,0.055539727,0.09640499,0.9265052,0.8523629
ISIC_0059440,0.02976427,0.026093805,0.9794683,0.9835071
ISIC_0059441,0.04014882,0.08294779,0.7494898,0.9782007
ISIC_0059442,0.14075886,0.097851336,0.9152713,0.81140286
ISIC_0059443,0.27743194,0.27661148,0.7151063,0.80058455
ISIC_0059444,0.2001479,0.28252193,0.77341604,0.8607608
ISIC_0059447,0.045370255,0.043016814,0.90112364,0.93504924
ISIC_0059448,0.040243488,0.050367482,0.8803425,0.88520074
ISIC_0059450,0.034469042,0.028962815,0.9829331,0.92752874
ISIC_0059451,0.04624517,0.012161533,0.9781325,0.9900143
ISIC_0059453,0.038053192,0.069416024,0.96344215,0.94089127
ISIC_0059454,0.054762702,0.120419584,0.98324347,0.82329774
ISIC_0059455,0.04201172,0.036268156,0.9173402,0.9619514
ISIC_0059457,0.04712833,0.15728234,0.7916091,0.9698972
ISIC_0059460,0.0701913,0.037448306,0.954691,0.91454554
ISIC_0059462,0.18487243,0.119056515,0.94554865,0.93819696
ISIC_0059463,0.22605006,0.08530029,0.9642174,0.85551715
ISIC_0059465,0.123808555,0.24765018,0.78511125,0.97811747
ISIC_0059467,0.18185373,0.1364074,0.7326462,0.6850939
ISIC_0059468,0.07578357,0.087431364,0.8375194,0.9246854
ISIC_0059469,0.25481495,0.3004679,0.7372669,0.61035895
ISIC_0059470,0.22353275,0.21969031,0.72697854,0.6432193
ISIC_0059473,0.30099836,0.39279294,0.6153867,0.6557577
ISIC_0059474,0.031080097,0.04144744,0.9516926,0.92486143
ISIC_0059477,0.2827241,0.31213093,0.69825745,0.70347524
ISIC_0059479,0.07641436,0.12985013,0.8393973,0.7754058
ISIC_0059480,0.24172676,0.18265866,0.8388682,0.78677696
ISIC_0059481,0.21165891,0.16823795,0.7600232,0.693612
ISIC_0059484,0.18085001,0.1951731,0.6032869,0.60446525
ISIC_0059485,0.14991169,0.17403065,0.77053887,0.8589089
ISIC_0059486,0.04834764,0.03663435,0.8855817,0.9459162
ISIC_0059488,0.031345204,0.06242035,0.9795875,0.9460828
ISIC_0059490,0.0692474,0.25811473,0.94813967,1.0129061
ISIC_0059491,0.23874108,0.21546717,0.9383962,0.8493734
ISIC_0059493,0.17337155,0.04470008,1.0015254,0.89521784
ISIC_0059494,0.084080644,0.0519302,0.95679957,0.93349063
ISIC_0059495,0.034386575,0.04979921,0.9663068,0.96573853
ISIC_0059498,0.18523271,0.20988026,0.75923586,0.69414914
ISIC_0059501,0.16209961,0.12508662,0.84909606,0.8006705
ISIC_0059503,0.35625315,0.3509473,0.7352877,0.73185945
ISIC_0059504,0.057772394,0.1207896,0.9098532,0.8053847
ISIC_0059506,0.14622219,0.30985728,0.9404368,1.0002731
ISIC_0059509,0.291455,0.25483355,0.713246,0.7179377
ISIC_0059510,0.07155829,0.2531492,0.9296696,0.7786302
ISIC_0059512,0.31019387,0.2184017,0.77813184,0.6443026
ISIC_0059513,0.028001083,0.06578766,0.9866985,0.7962282
ISIC_0059516,0.047502592,0.03602047,0.9645809,0.96512926
ISIC_0059517,0.10513451,0.20145278,0.7814787,0.92621773
ISIC_0059519,0.11071088,0.12253588,0.88090914,0.97543603
ISIC_0059522,0.3163104,0.14316384,0.7385476,0.5385233
ISIC_0059524,0.32098767,0.3346831,0.66407746,0.6686132
ISIC_0059525,0.30158687,0.2851808,0.56545186,0.5937271
ISIC_0059526,0.031219417,0.093043804,0.94078356,0.85159695
ISIC_0059527,0.14137803,0.16428022,0.75086457,0.8406529
ISIC_0059528,0.25693074,0.2818473,0.59999084,0.63722813
ISIC_0059529,0.3322182,0.29907468,0.67618084,0.65876424
ISIC_0059531,0.03282934,0.033262964,0.9835625,0.93433005
ISIC_0059532,0.099719204,0.14435616,0.8384577,0.88509786
ISIC_0059533,0.058222372,0.09333155,0.93551826,0.9780686
ISIC_0059535,0.08425852,0.134726,0.94286674,1.0015609
ISIC_0059536,0.25359842,0.4102977,0.6979105,0.6740371
ISIC_0059538,0.07044803,0.35998574,0.88497764,0.77365446
ISIC_0059539,0.3902138,0.37397727,0.64266217,0.5531515
ISIC_0059540,0.19693601,0.27781442,0.82534045,0.8787756
ISIC_0059543,0.22875343,0.34513447,0.50116235,0.5930252
ISIC_0059544,0.105524324,0.11117554,0.912143,0.9506324
ISIC_0059546,0.09981229,0.19903277,0.8025435,0.9917893
ISIC_0059547,0.04243849,0.070818484,0.86079687,0.9796521
ISIC_0059548,0.15220016,0.15538809,0.7924024,0.9268563
ISIC_0059551,0.091708,0.05496279,0.97557384,0.97894603
ISIC_0059552,0.03548159,0.056903835,0.96714157,0.9557253
ISIC_0059553,0.30829462,0.19945382,0.7564093,0.6930043
ISIC_0059554,0.07635044,0.07382857,0.9149579,0.91949975
ISIC_0059558,0.19482861,0.11231704,0.9880553,0.75178075
ISIC_0059559,0.12129922,0.06766035,0.9024745,0.9061664
ISIC_0059561,0.057219774,0.06351671,0.9033778,0.9120222
ISIC_0059562,0.44851953,0.42378917,0.6321155,0.60043955
ISIC_0059563,0.04074262,0.03797306,0.9393589,0.953855
ISIC_0059564,0.19488284,0.19113593,0.9487392,0.84791964
ISIC_0059565,0.2790104,0.24713786,0.684161,0.7163132
ISIC_0059567,0.029229632,0.15918462,0.9752318,0.9675996
ISIC_0059569,0.0567411,0.26255986,0.9269164,0.8252305
ISIC_0059570,0.34715766,0.3276437,0.76773405,0.8458305
ISIC_0059571,0.054972697,0.22175121,0.91285825,0.8855665
ISIC_0059572,0.12581453,0.06343909,0.9473331,0.8602997
ISIC_0059575,0.120387964,0.12262998,0.94134796,0.9172189
ISIC_0059577,0.1583131,0.18941677,0.8958125,0.7865837
ISIC_0059580,0.21402787,0.2068372,0.7346551,0.8066894
ISIC_0059581,0.0877602,0.045485046,0.76314056,0.7668254
ISIC_0059583,0.14093089,0.223773,0.54245627,0.78466254
ISIC_0059585,0.22867201,0.53410447,0.48461497,0.7895323
ISIC_0059587,0.33437568,0.27180585,0.70490885,0.68107194
ISIC_0059588,0.18410042,0.18639538,0.80336857,0.7879623
ISIC_0059592,0.08462949,0.08724449,0.89933455,0.8933207
ISIC_0059593,0.07000162,0.16955893,0.7873628,0.82786644
ISIC_0059595,0.08668951,0.26291594,0.85961336,1.0322909
ISIC_0059597,0.053085662,0.092149355,0.87707394,0.83014315
ISIC_0059598,0.2011789,0.043469083,0.98262423,0.8782911
ISIC_0059599,0.04437579,0.08042761,0.73394096,0.8780744
ISIC_0059600,0.12912858,0.063404515,0.959458,0.9501523
ISIC_0059601,0.14548837,0.21447988,0.88842756,0.72091436
ISIC_0059604,0.3018934,0.28228638,0.7279942,0.780905
ISIC_0059605,0.044158477,0.104480006,0.81835556,0.9344668
ISIC_0059606,0.02351558,0.038583916,0.978851,0.9364249
ISIC_0059608,0.20283511,0.2549717,0.706177,0.706301
ISIC_0059609,0.31425777,0.3516801,0.7072991,0.7568445
ISIC_0059611,0.049919154,0.11279583,0.7372487,0.97120327
ISIC_0059613,0.047403377,0.054752924,0.95217437,0.9787491
ISIC_0059614,0.17811915,0.12175931,0.81355786,0.79847616
ISIC_0059616,0.030574633,0.054038543,0.95651484,0.9817689
ISIC_0059617,0.06657545,0.05058923,0.76056856,0.82662815
ISIC_0059619,0.25241786,0.37015793,0.7687981,0.7209493
ISIC_0059620,0.12190578,0.21913853,0.8609621,0.7596828
ISIC_0059621,0.23546258,0.12860341,0.7256039,0.9211323
ISIC_0059623,0.050912697,0.21969603,0.79387873,0.9395538
ISIC_0059625,0.41371915,0.44084263,0.6473666,0.6332666
ISIC_0059626,0.07621264,0.20221846,0.7293469,0.9426216
ISIC_0059627,0.2088304,0.19951503,0.7813362,0.796548
ISIC_0059628,0.08117798,0.20562802,0.82722557,0.9051979
ISIC_0059631,0.093183346,0.15703773,0.9284345,0.8407801
ISIC_0059632,0.08629822,0.07325712,0.8943698,0.9509404
ISIC_0059635,0.1725261,0.11266448,0.854618,0.8916338
ISIC_0059638,0.052043404,0.025993431,0.9477171,0.95622116
ISIC_0059639,0.26683146,0.16033931,0.81620115,0.76395065
ISIC_0059640,0.35450345,0.4826642,0.59555095,0.7431713
ISIC_0059642,0.05683999,0.029660245,0.9757392,0.9762478
ISIC_0059643,0.13441963,0.07713305,0.9226079,0.9969576
ISIC_0059644,0.10484564,0.09162738,0.9026277,0.79440105
ISIC_0059648,0.05927114,0.052804556,0.92699313,0.940373
ISIC_0059649,0.07545849,0.035898123,0.9003969,0.9593495
ISIC_0059654,0.17291956,0.36472997,0.71200657,0.7695443
ISIC_0059656,0.2652248,0.2073688,0.9892846,0.7975235
ISIC_0059657,0.028041286,0.022538843,0.98656565,0.98439324
ISIC_0059659,0.13432102,0.04083434,0.90859276,0.95327085
ISIC_0059661,0.2900667,0.3080182,0.6401616,0.63939625
ISIC_0059665,0.30308008,0.08378353,0.75418127,0.7430811
ISIC_0059668,0.10291771,0.10106281,0.9524074,0.8563528
ISIC_0059669,0.033395916,0.025334254,0.99127495,0.98827124
ISIC_0059670,0.21888235,0.24544917,0.7641444,0.890634
ISIC_0059671,0.034921076,0.025573397,0.9698895,0.9926209
ISIC_0059673,0.056677636,0.1473298,0.87758076,0.88950896
ISIC_0059674,0.1597776,0.08695316,0.8413821,0.8219778
ISIC_0059678,0.06464448,0.13014857,0.9792647,0.9314879
ISIC_0059679,0.04846063,0.19777901,0.6892299,0.7655628
ISIC_0059680,0.04232144,0.029116934,0.96615434,0.981539
ISIC_0059681,0.15768641,0.26189643,0.8514379,0.7049459
ISIC_0059682,0.07270825,0.07748785,0.9408663,0.9333037
ISIC_0059684,0.04795545,0.0258719,0.9615117,0.9799232
ISIC_0059685,0.038482618,0.12016293,0.93924916,0.86642635
ISIC_0059686,0.08513868,0.12942488,0.81906515,0.9416051
ISIC_0059687,0.18036918,0.062342204,0.8998491,0.9026741
ISIC_0059688,0.28397092,0.263126,0.77175915,0.8415996
ISIC_0059689,0.3406249,0.13825583,0.6846183,0.521938
ISIC_0059690,0.20594095,0.32179877,0.7180461,0.7212862
ISIC_0059691,0.12689705,0.19744799,0.77740765,0.7672119
ISIC_0059692,0.06581234,0.091138266,0.8875177,0.96012884
ISIC_0059693,0.03504333,0.022357041,0.967093,0.9780878
ISIC_0059694,0.06261052,0.023459552,0.952363,0.9614564
ISIC_0059695,0.2648236,0.3076545,0.6179797,0.70006967
ISIC_0059696,0.053045895,0.046075042,0.7265861,0.9254967
ISIC_0059697,0.037316788,0.030665426,0.96448296,0.97924405
ISIC_0059699,0.23822966,0.31886718,0.7411244,0.65769416
ISIC_0059700,0.17879319,0.18836673,0.96558475,0.9977502
ISIC_0059701,0.15202138,0.33452493,0.8593677,0.7852564
ISIC_0059703,0.37967968,0.33493707,0.70958054,0.6697185
ISIC_0059704,0.2489002,0.1631546,0.8201448,0.6890771
ISIC_0059705,0.31199092,0.4924925,0.6732451,0.77129304
ISIC_0059706,0.1330022,0.11916752,0.7405435,0.84522146
ISIC_0059707,0.13369973,0.08732783,0.8907353,0.7814605
ISIC_0059709,0.30357146,0.36739302,0.5810895,0.6530906
ISIC_0059710,0.18087915,0.21714035,0.83001006,0.8172288
ISIC_0059711,0.07761567,0.115068786,0.7707853,1.0022161
ISIC_0059713,0.039844662,0.082600184,0.88551223,0.89340705
ISIC_0059714,0.04821765,0.044109218,0.8995705,0.9356553
ISIC_0059716,0.044709634,0.18138748,0.8753146,1.0137118
ISIC_0059717,0.040573996,0.07016392,0.7094778,0.9591712
ISIC_0059718,0.091243766,0.0507497,0.9397373,0.9495958
ISIC_0059719,0.2653688,0.31542122,0.6827311,0.77039474
ISIC_0059720,0.039827127,0.035345454,0.95726097,0.98164845
ISIC_0059721,0.03010273,0.12193885,0.962053,0.8340131
ISIC_0059722,0.29156527,0.18366928,0.6931077,0.768157
ISIC_0059724,0.18309227,0.18349646,0.8251604,0.8323629
ISIC_0059725,0.03592029,0.034706105,0.9761535,0.9248403
ISIC_0059726,0.09566472,0.098797135,0.7997002,0.81100714
ISIC_0059727,0.096787035,0.14770451,0.76473045,0.84545994
ISIC_0059729,0.043049034,0.02678038,0.97855026,0.9765637
ISIC_0059730,0.116175726,0.087981544,0.91351795,0.86904407
ISIC_0059731,0.16420586,0.046979006,0.88345873,0.9401039
ISIC_0059733,0.09402303,0.1865149,0.927874,0.86643547
ISIC_0059737,0.44100142,0.40970477,0.5734652,0.5534348
ISIC_0059738,0.05410521,0.05715081,0.9790832,0.9909283
ISIC_0059741,0.1894189,0.11943915,0.87008184,0.853583
ISIC_0059742,0.042858344,0.054725893,0.9008499,0.9223066
ISIC_0059743,0.331371,0.44158497,0.54324424,0.75013256
ISIC_0059744,0.22400112,0.20745006,0.74342036,0.68174744
ISIC_0059745,0.25744465,0.22097182,0.57757974,0.7840208
ISIC_0059746,0.39937463,0.43419448,0.60355747,0.6881546
ISIC_0059748,0.06809439,0.23126844,0.77071154,0.90307295
ISIC_0059750,0.026996657,0.027376417,0.9739348,0.984009
ISIC_0059751,0.28517315,0.5450865,0.5805433,0.8993946
ISIC_0059752,0.36567953,0.3674214,0.69127715,0.66562784
ISIC_0059753,0.4168894,0.3907303,0.59935606,0.54945624
ISIC_0059755,0.23114462,0.23728073,0.7676698,0.862593
ISIC_0059756,0.07871174,0.08318802,0.94235677,0.78464687
ISIC_0059758,0.39555535,0.4388422,0.6646997,0.76001954
ISIC_0059759,0.0833081,0.1287355,0.9460068,0.94354874
ISIC_0059760,0.10159484,0.1057409,0.85073143,0.9660476
ISIC_0059761,0.37410522,0.3128457,0.8269038,0.83474195
ISIC_0059762,0.30575976,0.28671896,0.6314332,0.61824125
ISIC_0059764,0.03494649,0.023426924,0.98818576,0.9804785
ISIC_0059765,0.25160474,0.26988146,0.6996016,0.7127795
ISIC_0059766,0.027519634,0.026065279,0.97693485,0.91332364
ISIC_0059768,0.0519318,0.040341716,0.94157755,0.8942824
ISIC_0059769,0.3273332,0.34436312,0.6422113,0.7594863
ISIC_0059770,0.06515858,0.14842263,0.70206004,0.77592194
ISIC_0059771,0.04237767,0.03261301,0.97914517,0.9446932
ISIC_0059772,0.055745788,0.12648453,0.7468386,0.9565758
ISIC_0059773,0.34440282,0.12289901,0.69170785,0.5809459
ISIC_0059775,0.094237916,0.15908532,0.75984454,0.7821845
ISIC_0059776,0.038216222,0.043759312,0.9827494,0.95680726
ISIC_0059782,0.047742937,0.035757575,0.9761084,0.9844053
ISIC_0059783,0.19044422,0.34685192,0.68655604,0.76737005
ISIC_0059785,0.20173393,0.06831881,0.8518782,0.85036695
ISIC_0059786,0.2708671,0.3782713,0.7337104,0.77743006
ISIC_0059789,0.13979065,0.17319591,0.8095802,0.83189994
ISIC_0059791,0.090046786,0.27375886,0.6768163,0.7739216
ISIC_0059793,0.06694156,0.111295156,0.8558284,0.882198
ISIC_0059796,0.48083064,0.34138718,0.6261657,0.5111541
ISIC_0059797,0.033233162,0.025410667,0.9663202,0.97654945
ISIC_0059799,0.06709355,0.041629463,0.956176,0.9712887
ISIC_0059800,0.15933986,0.16095546,0.8065829,0.85861254
ISIC_0059801,0.040474746,0.07148235,0.9568022,0.91621816
ISIC_0059802,0.29373944,0.30064824,0.72827446,0.70615923
ISIC_0059803,0.2070971,0.3072566,0.70685935,0.8238255
ISIC_0059804,0.034518015,0.026414698,0.9845839,0.98522884
ISIC_0059805,0.14755689,0.25533095,0.88296276,0.85077465
ISIC_0059806,0.2999791,0.2704032,0.60862076,0.58514816
ISIC_0059807,0.34301254,0.31224456,0.6293962,0.62324154
ISIC_0059808,0.055264633,0.0663162,0.8756918,0.83357954
ISIC_0059810,0.035019826,0.13260338,0.9829291,0.8676158
ISIC_0059811,0.15273072,0.22299586,0.8367793,0.7994679
ISIC_0059812,0.35944173,0.40380785,0.637902,0.6949699
ISIC_0059813,0.04461911,0.19856451,0.9541955,1.0075511
ISIC_0059814,0.025326109,0.03277181,0.95425355,0.98916954
ISIC_0059815,0.05249498,0.15803882,0.8220667,0.8272097
ISIC_0059816,0.07815475,0.07319547,0.8998715,0.9305029
ISIC_0059818,0.11276362,0.049621664,0.87733245,0.9095698
ISIC_0059821,0.17473651,0.2719146,0.82678384,0.8185788
ISIC_0059824,0.14863703,0.08422955,0.8668257,0.93548703
ISIC_0059826,0.3367011,0.31844506,0.64241993,0.6230878
